Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2022-09-26,Very bad professor. Loves the tiny bit of power that has and is very disrespectful towards students. Impossible to talk to and if you try to approach him he will essentially tell you to kick rocks. Also gives impossibly hard group presentations that he will interrupt you during to nit pick. Do not take him if you have the option.,1.0,5.0,"Tough grader, Group projects",BTE210,True,mandatory,,3,1,0
2022-09-26,This individual should be relived of their profession in any future academic setting. ,1.0,4.0,,BTE210,True,mandatory,C,-1,0,0
2022-09-26,Doesn't care if you succeed. ,1.0,4.0,,BTE210,True,mandatory,C,-1,0,0
2022-09-22,"Worst teacher I've ever had, hands down. The dude is just plain rude to students and doesn't seem to actually care at all about teaching the class. UM should be ashamed of themselves for offering this fool employment. He belongs in a kindergarten classroom (as a student) because all he does is act like a child.",1.0,1.0,Lecture heavy,BTE210,True,mandatory,A,-1,0,0
2022-08-21,"Prof Korogodsky is straight-up mean. He constantly nit-picks every part of your group projects, will ask you questions in the middle of your presentation and will make you sit down mid-presentation if he doesn't like your answer. Don't bother trying to get away with someone signing you in cause he'll catch you.",1.0,4.0,"Tough grader, Group projects, Graded by few things",BTE210,True,mandatory,B,-1,0,0
2022-05-20,"Professor K, is a nice guy, the class material is not hard at all, tests are memorization heavy but everything can be found on the slides. He is tough with the presentations and group projects, get a good team and prepare well, tests are super easy! All multiple choice.. I would choose another Professor but if youre stuck with him its not bad",4.0,5.0,"Tough grader, Group projects, Gives good feedback",BTE210,True,Y,,0,0,0
2022-05-19,"Usually, I say to take these ratings with a grain of salt, but every rating of this professor is absolutely accurate and true. I did end his class with an A, but that was definitely not expected and it was not without borderline trauma. He belittles students, and worse than that, I genuinely don't think I learned anything valuable from his class.",1.0,4.0,"Tough grader, Group projects, Lots of homework",BTE210,True,mandatory,A-,-1,0,0
2022-05-18,"Comes off as rude but is funny and nice if you get to know him. Despite kind of liking him as a person, trust me, DON'T take his class. Mostly group work. BY FAR hardest class I have ever taken in my life. Was an A student w/ 4.0 gpa but got a B. It was so hard and I expected to do even worse. Devoted most of my time to his class. Avoid it. ",2.0,5.0,"Tough grader, Group projects",BTE210,True,mandatory,B,-1,0,0
2022-04-29,"he loves to belittle students. sometimes he has a funny side, but 99% of the times I felt miserable and terrified of him. his group projects have unrealistic expectations, he is never satisfied with anything you present or do. there was not a single person in the class who met up to his standards.",1.0,5.0,"Tough grader, Group projects, Graded by few things",BTE210,True,mandatory,Not sure yet,-1,0,0
2022-04-13,He does not care about his students at all. He will belittle you in front of your peers till you feel worthless. All he cares about is yelling at you for no reason. Sad how so many of the professors in the business tech department are horrible. Anything you say in his class will not be right as long as he teaches. ,1.0,5.0,"Participation matters, Group projects, Lecture heavy",BTE210,True,mandatory,Drop/Withdrawal,-1,0,0
2022-04-11,first group presentation is graded very heavily. Expects you to know every little detail when presenting ur slide. I suggest sharing ur presentation twice before ur date. Strict with attendance if everyone starts sharing the code. A lot of people dislike him because he likes to criticize people's presentations. I don't suggest taking his class ,2.0,5.0,"Tough grader, Group projects",BTE210,True,mandatory,Not sure yet,-1,0,0
2022-04-04,AVOID AT ALL COSTS. The worst professor I had at UM. Extremely disrespectful towards students and loves to embarrass people during their presentations in front of the class. Gives way more work than the other professors.,1.0,4.0,"Tough grader, Group projects, Lecture heavy",BTE210,True,mandatory,B,-1,0,0
2022-03-24,This professor has such unrealistic standards for his students. The group projects have nothing to do with the class they are just to help with his ego. Avoid taking him.,1.0,5.0,"Tough grader, Group projects, Graded by few things",BTE210,True,mandatory,Not sure yet,-1,0,0
2022-03-01,"This professor is a very smart and well-educated person.  However, he creates unrealistic expectations for students when it comes to group projects and exams.  He also discourages students giving any input or questioning his methods.  I would definitely avoid this professor at all costs.",1.0,4.0,"Tough grader, Lecture heavy, Graded by few things",BTE210,True,mandatory,B,-1,2,0
2022-02-24,Lots of long lectures and very harsh grader. Very difficult to communicate and work with. Would not recommend,1.0,4.0,,BTE210,True,mandatory,,0,1,0
2022-02-11,"Awful, too critical is fake nice to the students and is just rude plain and simple rude undoubtedly gets off on the little power he has, grades hard too worst of both worlds",1.0,5.0,,BTE210,True,mandatory,Not sure yet,0,1,0
2022-02-10,Rude. Dumb. Bald. Worst prof at miami,1.0,4.0,"Skip class? You won't pass., Lecture heavy, Tough grader",BTE210,True,mandatory,,0,1,0
2021-12-14,"If you want to learn and/or get a good grade, avoid this professor. He teaches to boost his own ego, not to help students learn. The course material isn't hard by any means, yet it's quite hard to get a good grade on anything. He wants to teach the class that nobody does well in, evidenced by exams graded largely on semantics not understanding.",1.0,3.0,"Lecture heavy, Tough grader",BTE210,True,mandatory,,0,2,0
2021-11-09,"Prof Korogodsky is overall a nice guy, but I would never recommend taking his classes. His lectures are all over the place, with random information that is just never talked about again or tested on. He clearly knows his IT stuff well, but as a teacher, I received absolutely no benefit from taking his class and only continued to struggle.",2.0,3.0,Group projects,BTE210,True,mandatory,,0,2,0
